,person_id,player_name,season,round_number,round_pick,overall_pick,draft_type,team_id,team_city,team_name,team_abbreviation,organization,organization_type,player_profile_flag
5899,83527,Tom Gneiting,1987,6,10,124,Draft,1610612760,Seattle,SuperSonics,SEA,Brigham Young,College/University,0
5900,83500,Doug Altenberger,1987,6,11,125,Draft,1610612741,Chicago,Bulls,CHI,Illinois,College/University,0
5901,83514,Gary Graham,1987,6,12,126,Draft,1610612754,Indiana,Pacers,IND,Nevada-Las Vegas,College/University,0
5902,36,Sarunas Marciulionis,1987,6,13,127,Draft,1610612744,Golden State,Warriors,GOS,BC Statyba (Lithuania),Other Team/Club,1
5903,83498,Dwayne Scholten,1987,6,14,128,Draft,1610612764,Washington,Bullets,WAS,Washington State,College/University,0
5904,83522,Fred Jenkins,1987,6,15,129,Draft,1610612745,Houston,Rockets,HOU,Tennessee,College/University,0
5905,83553,Art Sabb,1987,6,16,130,Draft,1610612762,Utah,Jazz,UTH,Bloomfield,College/University,0
5906,83480,Tracy Foster,1987,6,17,131,Draft,1610612755,Philadelphia,76ers,PHL,Alabama-Birmingham,College/University,0
5907,83548,Bernard Johnson,1987,6,18,132,Draft,1610612757,Portland,Trail Blazers,POR,Loyola-Chicago,College/University,0
5908,83531,Gay Elmore,1987,6,19,133,Draft,1610612749,Milwaukee,Bucks,MIL,Virginia Military Institute,College/University,0
5909,83469,Antoine Joubert,1987,6,20,134,Draft,1610612765,Detroit,Pistons,DET,Michigan,College/University,0
5910,83555,Quintan Gates,1987,6,21,135,Draft,1610612742,Dallas,Mavericks,DAL,Texas-El Paso,College/University,0
5911,83492,Riccardo Morandotti,1987,6,22,136,Draft,1610612737,Atlanta,Hawks,ATL,Auxilium Pallacanestro Torino (Italy),Other Team/Club,0
5912,83457,Tim Naegeli,1987,6,23,137,Draft,1610612738,Boston,Celtics,BOS,Wisconsin-Stevens Point,College/University,0
5913,83471,Frank Ford,1987,6,24,138,Draft,1610612747,Los Angeles,Lakers,LAL,Auburn,College/University,0
5914,83539,Henry Carr,1987,7,1,139,Draft,1610612746,Los Angeles,Clippers,LAC,Wichita State,College/University,0
5915,83518,Frank Booker,1987,7,2,140,Draft,1610612751,New Jersey,Nets,NJN,Bowling Green,College/University,0
5916,83463,Wayne Williams,1987,7,3,141,Draft,1610612752,New York,Knicks,NYK,Saint Joseph's,College/University,0
5917,83505,Raynard Davis,1987,7,4,142,Draft,1610612759,San Antonio,Spurs,SAN,Texas,College/University,0
5918,83476,Scott Adubato,1987,7,5,143,Draft,1610612758,Sacramento,Kings,SAC,Upsala,College/University,0
5919,83542,Michael Foster,1987,7,6,144,Draft,1610612739,Cleveland,Cavaliers,CLE,South Carolina,College/University,0
5920,83538,Roy Singleton,1987,7,7,145,Draft,1610612756,Phoenix,Suns,PHX,Grand Canyon,College/University,0
5921,83509,Rowan Gomes,1987,7,8,146,Draft,1610612743,Denver,Nuggets,DEN,Hampton,College/University,0
5922,83526,Mike Giomi,1987,7,9,147,Draft,1610612760,Seattle,SuperSonics,SEA,North Carolina State,College/University,0
5923,83502,Earvin Leavy,1987,7,10,148,Draft,1610612741,Chicago,Bulls,CHI,Central Michigan,College/University,0
5924,83515,Montel Hatcher,1987,7,11,149,Draft,1610612754,Indiana,Pacers,IND,California-Los Angeles,College/University,0
5925,83494,Jamie Dixon,1987,7,12,150,Draft,1610612764,Washington,Bullets,WAS,Texas Christian,College/University,0
5926,83521,Clarence Grier,1987,7,13,151,Draft,1610612745,Houston,Rockets,HOU,Campbell,College/University,0
5927,83465,Ronnie Leggette,1987,7,14,152,Draft,1610612744,Golden State,Warriors,GOS,West Virginia State,College/University,0
5928,83554,Keith Webster,1987,7,15,153,Draft,1610612762,Utah,Jazz,UTH,Harvard,College/University,0
5929,83486,Eric Semisch,1987,7,16,154,Draft,1610612755,Philadelphia,76ers,PHL,West Virginia,College/University,0
5930,83550,Kenny Stone,1987,7,17,155,Draft,1610612757,Portland,Trail Blazers,POR,George Fox,College/University,0
5931,83510,Curtis Hunter,1987,7,18,156,Draft,1610612743,Denver,Nuggets,DEN,North Carolina,College/University,0
5932,83468,Mark Gottfried,1987,7,19,157,Draft,1610612765,Detroit,Pistons,DET,Alabama,College/University,0
5933,83559,Gerald White,1987,7,20,158,Draft,1610612742,Dallas,Mavericks,DAL,Auburn,College/University,0
5934,83487,Franjo Arapovic,1987,7,21,159,Draft,1610612737,Atlanta,Hawks,ATL,KK Cibona (Croatia),Other Team/Club,0
5935,83455,Jerry Corcoran,1987,7,22,160,Draft,1610612738,Boston,Celtics,BOS,Northeastern,College/University,0
5936,83475,Ron Vanderschaaf,1987,7,23,161,Draft,1610612747,Los Angeles,Lakers,LAL,Central Washington,College/University,0
5937,330,Danny Manning,1988,1,1,1,Draft,1610612746,Los Angeles,Clippers,LAC,Kansas,College/University,1
5938,22,Rik Smits,1988,1,2,2,Draft,1610612754,Indiana,Pacers,IND,Marist,College/University,1
5939,293,Charles Smith,1988,1,3,3,Draft,1610612755,Philadelphia,76ers,PHL,Pittsburgh,College/University,1
5940,356,Chris Morris,1988,1,4,4,Draft,1610612751,New Jersey,Nets,NJN,Auburn,College/University,1
5941,782,Mitch Richmond,1988,1,5,5,Draft,1610612744,Golden State,Warriors,GOS,Kansas State,College/University,1
5942,765,Hersey Hawkins,1988,1,6,6,Draft,1610612746,Los Angeles,Clippers,LAC,Bradley,College/University,1
5943,897,Tim Perry,1988,1,7,7,Draft,1610612756,Phoenix,Suns,PHX,Temple,College/University,1
5944,364,Rex Chapman,1988,1,8,8,Draft,1610612766,Charlotte,Hornets,CHH,Kentucky,College/University,1
5945,938,Rony Seikaly,1988,1,9,9,Draft,1610612748,Miami,Heat,MIA,Syracuse,College/University,1
5946,335,Willie Anderson,1988,1,10,10,Draft,1610612759,San Antonio,Spurs,SAN,Georgia,College/University,1
5947,781,Will Perdue,1988,1,11,11,Draft,1610612741,Chicago,Bulls,CHI,Vanderbilt,College/University,1
5948,265,Harvey Grant,1988,1,12,12,Draft,1610612764,Washington,Bullets,WAS,Oklahoma,College/University,1
5949,81,Jeff Grayer,1988,1,13,13,Draft,1610612749,Milwaukee,Bucks,MIL,Iowa State,College/University,1
5950,105,Dan Majerle,1988,1,14,14,Draft,1610612756,Phoenix,Suns,PHX,Central Michigan,College/University,1
5951,202,Gary Grant,1988,1,15,15,Draft,1610612760,Seattle,SuperSonics,SEA,Michigan,College/University,1
5952,76387,Derrick Chievous,1988,1,16,16,Draft,1610612745,Houston,Rockets,HOU,Missouri,College/University,1
5953,287,Eric Leckner,1988,1,17,17,Draft,1610612762,Utah,Jazz,UTH,Wyoming,College/University,1
5954,76157,Ricky Berry,1988,1,18,18,Draft,1610612758,Sacramento,Kings,SAC,San Jose State,College/University,1
5955,393,Rod Strickland,1988,1,19,19,Draft,1610612752,New York,Knicks,NYK,DePaul,College/University,1
5956,236,Kevin Edwards,1988,1,20,20,Draft,1610612748,Miami,Heat,MIA,DePaul,College/University,1
5957,95,Mark Bryant,1988,1,21,21,Draft,1610612757,Portland,Trail Blazers,POR,Seton Hall,College/University,1
5958,705,Randolph Keys,1988,1,22,22,Draft,1610612739,Cleveland,Cavaliers,CLE,Southern Mississippi,College/University,1
5959,77335,Jerome Lane,1988,1,23,23,Draft,1610612743,Denver,Nuggets,DEN,Pittsburgh,College/University,1
5960,216,Brian Shaw,1988,1,24,24,Draft,1610612738,Boston,Celtics,BOS,California-Santa Barbara,College/University,1
5961,77970,David Rivers,1988,1,25,25,Draft,1610612747,Los Angeles,Lakers,LAL,Notre Dame,College/University,1
5962,76709,Rolando Ferreira,1988,2,1,26,Draft,1610612757,Portland,Trail Blazers,POR,Houston,College/University,1
5963,2652,Shelton Jones,1988,2,2,27,Draft,1610612759,San Antonio,Spurs,SAN,St. John's (NY),College/University,1
5964,457,Andrew Lang,1988,2,3,28,Draft,1610612756,Phoenix,Suns,PHX,Arkansas,College/University,1
5965,219,Vinny Del Negro,1988,2,4,29,Draft,1610612758,Sacramento,Kings,SAC,North Carolina State,College/University,1
5966,76552,Fennis Dembo,1988,2,5,30,Draft,1610612765,Detroit,Pistons,DET,Wyoming,College/University,1
5967,78247,Everette Stephens,1988,2,6,31,Draft,1610612755,Philadelphia,76ers,PHL,Purdue,College/University,1
5968,1593,Charles Shackleford,1988,2,7,32,Draft,1610612751,New Jersey,Nets,NJN,North Carolina State,College/University,1
5969,3,Grant Long,1988,2,8,33,Draft,1610612748,Miami,Heat,MIA,Eastern Michigan,College/University,1
5970,78347,Tom Tolbert,1988,2,9,34,Draft,1610612766,Charlotte,Hornets,CHH,Arizona,College/University,1
5971,76862,Sylvester Gray,1988,2,10,35,Draft,1610612748,Miami,Heat,MIA,Memphis,College/University,1
5972,289,Ledell Eackles,1988,2,11,36,Draft,1610612764,Washington,Bullets,WAS,New Orleans,College/University,1
5973,76320,Greg Butler,1988,2,12,37,Draft,1610612752,New York,Knicks,NYK,Stanford,College/University,1
5974,1051,Dean Garrett,1988,2,13,38,Draft,1610612756,Phoenix,Suns,PHX,Indiana,College/University,1
5975,77057,Tito Horford,1988,2,14,39,Draft,1610612749,Milwaukee,Bucks,MIL,Miami (FL),College/University,1
5976,76841,Orlando Graham,1988,2,15,40,Draft,1610612748,Miami,Heat,MIA,Auburn,College/University,1
5977,78175,Keith Smart,1988,2,16,41,Draft,1610612744,Golden State,Warriors,GOS,Indiana,College/University,1
5978,83573,Jeff Moe,1988,2,17,42,Draft,1610612762,Utah,Jazz,UTH,Iowa,College/University,0
5979,77614,Todd Mitchell,1988,2,18,43,Draft,1610612743,Denver,Nuggets,DEN,Purdue,College/University,1
5980,78295,Anthony Taylor,1988,2,19,44,Draft,1610612737,Atlanta,Hawks,ATL,Oregon,College/University,1
5981,76790,Tom Garrick,1988,2,20,45,Draft,1610612746,Los Angeles,Clippers,LAC,Rhode Island,College/University,1
5982,78528,Morlon Wiley,1988,2,21,46,Draft,1610612742,Dallas,Mavericks,DAL,Long Beach State,College/University,1
5983,137,Vernon Maxwell,1988,2,22,47,Draft,1610612743,Denver,Nuggets,DEN,Florida,College/University,1
5984,52,Micheal Williams,1988,2,23,48,Draft,1610612765,Detroit,Pistons,DET,Baylor,College/University,1
5985,83575,Jose Vargas,1988,2,24,49,Draft,1610612742,Dallas,Mavericks,DAL,Louisiana State,College/University,0
5986,70,Steve Kerr,1988,2,25,50,Draft,1610612756,Phoenix,Suns,PHX,Arizona,College/University,1
5987,77398,Robert Lock,1988,3,1,51,Draft,1610612746,Los Angeles,Clippers,LAC,Kentucky,College/University,1
5988,83570,Derrick Hamilton,1988,3,2,52,Draft,1610612751,New Jersey,Nets,NJN,Southern Mississippi,College/University,0
5989,193,Anthony Mason,1988,3,3,53,Draft,1610612757,Portland,Trail Blazers,POR,Tennessee State,College/University,1
5990,83563,Jorge Gonzalez,1988,3,4,54,Draft,1610612737,Atlanta,Hawks,ATL,Sport Club Canadense (Argentina),Other Team/Club,0
5991,83572,Rodney Johns,1988,3,5,55,Draft,1610612756,Phoenix,Suns,PHX,Grand Canyon,College/University,0
5992,78654,Barry Sumpter,1988,3,6,56,Draft,1610612759,San Antonio,Spurs,SAN,Austin Peay,College/University,1
5993,83562,Herman Montenegro,1988,3,7,57,Draft,1610612755,Philadelphia,76ers,PHL,Louisiana State,College/University,0
5994,83576,Jeff Moore,1988,3,8,58,Draft,1610612766,Charlotte,Hornets,CHH,Auburn,College/University,0
5995,77170,Nate Johnston,1988,3,9,59,Draft,1610612748,Miami,Heat,MIA,Tampa,College/University,1
5996,83565,Ed Davender,1988,3,10,60,Draft,1610612764,Washington,Bullets,WAS,Kentucky,College/University,0
5997,83569,Herbert Crook,1988,3,11,61,Draft,1610612754,Indiana,Pacers,IND,Louisville,College/University,0
5998,83566,Derrick Lewis,1988,3,12,62,Draft,1610612741,Chicago,Bulls,CHI,Maryland,College/University,0
5999,83571,Mike Jones,1988,3,13,63,Draft,1610612749,Milwaukee,Bucks,MIL,Auburn,College/University,0
6000,76152,Winston Bennett,1988,3,14,64,Draft,1610612739,Cleveland,Cavaliers,CLE,Kentucky,College/University,1
6001,76770,Corey Gaines,1988,3,15,65,Draft,1610612760,Seattle,SuperSonics,SEA,Loyola-Marymount,College/University,1
6002,83568,Dwight Boyd,1988,3,16,66,Draft,1610612743,Denver,Nuggets,DEN,Memphis,College/University,0
6003,76839,Ricky Grace,1988,3,17,67,Draft,1610612762,Utah,Jazz,UTH,Oklahoma,College/University,1
6004,83564,Darryl Middleton,1988,3,18,68,Draft,1610612737,Atlanta,Hawks,ATL,Baylor,College/University,0
6005,83560,Phil Stinnie,1988,3,19,69,Draft,1610612752,New York,Knicks,NYK,Virginia Commonwealth,College/University,0
6006,83574,Jerry Johnson,1988,3,20,70,Draft,1610612742,Dallas,Mavericks,DAL,Florida Southern,College/University,0
6007,77694,Craig Neal,1988,3,21,71,Draft,1610612757,Portland,Trail Blazers,POR,Georgia Tech,College/University,1
6008,83561,Lee Johnson,1988,3,22,72,Draft,1610612765,Detroit,Pistons,DET,Norfolk State,College/University,0
6009,76042,Michael Anderson,1988,3,23,73,Draft,1610612754,Indiana,Pacers,IND,Drexel,College/University,1
6010,77789,Gerald Paddio,1988,3,24,74,Draft,1610612738,Boston,Celtics,BOS,Nevada-Las Vegas,College/University,1
6011,83567,Archie Marshall,1988,3,25,75,Draft,1610612759,San Antonio,Spurs,SAN,Kansas,College/University,0
6012,442,Pervis Ellison,1989,1,1,1,Draft,1610612758,Sacramento,Kings,SAC,Louisville,College/University,1
6013,198,Danny Ferry,1989,1,2,2,Draft,1610612746,Los Angeles,Clippers,LAC,Duke,College/University,1
6014,251,Sean Elliott,1989,1,3,3,Draft,1610612759,San Antonio,Spurs,SAN,Arizona,College/University,1
6015,779,Glen Rice,1989,1,4,4,Draft,1610612748,Miami,Heat,MIA,Michigan,College/University,1
6016,462,J.R. Reid,1989,1,5,5,Draft,1610612766,Charlotte,Hornets,CHH,North Carolina,College/University,1
6017,351,Stacey King,1989,1,6,6,Draft,1610612741,Chicago,Bulls,CHI,Oklahoma,College/University,1
6018,45,George McCloud,1989,1,7,7,Draft,1610612754,Indiana,Pacers,IND,Florida State,College/University,1
6019,1839,Randy White,1989,1,8,8,Draft,1610612742,Dallas,Mavericks,DAL,Louisiana Tech,College/University,1
6020,67,Tom Hammonds,1989,1,9,9,Draft,1610612764,Washington,Bullets,WAS,Georgia Tech,College/University,1
6021,71,Pooh Richardson,1989,1,10,10,Draft,1610612750,Minnesota,Timberwolves,MIN,California-Los Angeles,College/University,1
6022,98,Nick Anderson,1989,1,11,11,Draft,1610612753,Orlando,Magic,ORL,Illinois,College/University,1
6023,302,Mookie Blaylock,1989,1,12,12,Draft,1610612751,New Jersey,Nets,NJN,Oklahoma,College/University,1
6024,78197,Michael Smith,1989,1,13,13,Draft,1610612738,Boston,Celtics,BOS,Brigham Young,College/University,1
6025,896,Tim Hardaway,1989,1,14,14,Draft,1610612744,Golden State,Warriors,GOS,Texas-El Paso,College/University,1
6026,77387,Todd Lichti,1989,1,15,15,Draft,1610612743,Denver,Nuggets,DEN,Stanford,College/University,1
6027,344,Dana Barros,1989,1,16,16,Draft,1610612760,Seattle,SuperSonics,SEA,Boston College,College/University,1
6028,431,Shawn Kemp,1989,1,17,17,Draft,1610612760,Seattle,SuperSonics,SEA,Trinity Valley Community College,College/University,1
6029,769,B.J. Armstrong,1989,1,18,18,Draft,1610612741,Chicago,Bulls,CHI,Iowa,College/University,1
6030,77822,Kenny Payne,1989,1,19,19,Draft,1610612755,Philadelphia,76ers,PHL,Louisville,College/University,1
6031,1874,Jeff Sanders,1989,1,20,20,Draft,1610612741,Chicago,Bulls,CHI,Georgia Southern,College/University,1
6032,898,Blue Edwards,1989,1,21,21,Draft,1610612762,Utah,Jazz,UTH,East Carolina,College/University,1
6033,77096,Byron Irvin,1989,1,22,22,Draft,1610612757,Portland,Trail Blazers,POR,Missouri,College/University,1
6034,77460,Roy Marble,1989,1,23,23,Draft,1610612737,Atlanta,Hawks,ATL,Iowa,College/University,1
6035,76433,Anthony Cook,1989,1,24,24,Draft,1610612756,Phoenix,Suns,PHX,Arizona,College/University,1
6036,1972,John Morton,1989,1,25,25,Draft,1610612739,Cleveland,Cavaliers,CLE,Seton Hall,College/University,1
6037,124,Vlade Divac,1989,1,26,26,Draft,1610612747,Los Angeles,Lakers,LAL,KK Partizan (Serbia),Other Team/Club,1
6038,76123,Kenny Battle,1989,1,27,27,Draft,1610612765,Detroit,Pistons,DET,Illinois,College/University,1
6039,428,Sherman Douglas,1989,2,1,28,Draft,1610612748,Miami,Heat,MIA,Syracuse,College/University,1
6040,77720,Dyron Nix,1989,2,2,29,Draft,1610612766,Charlotte,Hornets,CHH,Tennessee,College/University,1
6041,77301,Frank Kornet,1989,2,3,30,Draft,1610612749,Milwaukee,Bucks,MIL,Vanderbilt,College/University,1
6042,77474,Jeff Martin,1989,2,4,31,Draft,1610612746,Los Angeles,Clippers,LAC,Murray State,College/University,1
6043,76288,Stanley Brundy,1989,2,5,32,Draft,1610612751,New Jersey,Nets,NJN,DePaul,College/University,1
6044,76643,Jay Edwards,1989,2,6,33,Draft,1610612746,Los Angeles,Clippers,LAC,Indiana,College/University,1
6045,77370,Gary Leonard,1989,2,7,34,Draft,1610612750,Minnesota,Timberwolves,MIN,Missouri,College/University,1
6046,1090,Pat Durham,1989,2,8,35,Draft,1610612742,Dallas,Mavericks,DAL,Colorado State,College/University,1
6047,361,Clifford Robinson,1989,2,9,36,Draft,1610612757,Portland,Trail Blazers,POR,Connecticut,College/University,1
6048,76050,Michael Ansley,1989,2,10,37,Draft,1610612753,Orlando,Magic,ORL,Alabama,College/University,1
6049,28,Doug West,1989,2,11,38,Draft,1610612750,Minnesota,Timberwolves,MIN,Villanova,College/University,1
6050,77060,Ed Horton,1989,2,12,39,Draft,1610612764,Washington,Bullets,WAS,Iowa,College/University,1
6051,129,Dino Radja,1989,2,13,40,Draft,1610612738,Boston,Celtics,BOS,KK Split (Croatia),Other Team/Club,1
6052,78021,Doug Roth,1989,2,14,41,Draft,1610612764,Washington,Bullets,WAS,Tennessee,College/University,1
6053,83579,Michael Cutright,1989,2,15,42,Draft,1610612743,Denver,Nuggets,DEN,McNeese State,College/University,0
6054,359,Chucky Brown,1989,2,16,43,Draft,1610612739,Cleveland,Cavaliers,CLE,North Carolina State,College/University,1
6055,83577,Reggie Cross,1989,2,17,44,Draft,1610612755,Philadelphia,76ers,PHL,Hawaii,College/University,0
6056,76911,Scott Haffner,1989,2,18,45,Draft,1610612748,Miami,Heat,MIA,Evansville,College/University,1
6057,76184,Ricky Blanton,1989,2,19,46,Draft,1610612756,Phoenix,Suns,PHX,Louisiana State,College/University,1
6058,83580,Reggie Turner,1989,2,20,47,Draft,1610612743,Denver,Nuggets,DEN,Alabama-Birmingham,College/University,0
6059,83581,Junie Lewis,1989,2,21,48,Draft,1610612762,Utah,Jazz,UTH,South Alabama,College/University,0
6060,906,Haywoode Workman,1989,2,22,49,Draft,1610612737,Atlanta,Hawks,ATL,Oral Roberts,College/University,1
6061,77893,Brian Quinnett,1989,2,23,50,Draft,1610612752,New York,Knicks,NYK,Washington State,College/University,1
6062,77649,Mike Morrison,1989,2,24,51,Draft,1610612756,Phoenix,Suns,PHX,Loyola-Maryland,College/University,1
6063,285,Greg Grant,1989,2,25,52,Draft,1610612756,Phoenix,Suns,PHX,College of New Jersey,College/University,1
6064,83582,Jeff Hodge,1989,2,26,53,Draft,1610612742,Dallas,Mavericks,DAL,South Alabama,College/University,0
6065,83578,Toney Mack,1989,2,27,54,Draft,1610612755,Philadelphia,76ers,PHL,Georgia,College/University,0
6066,934,Derrick Coleman,1990,1,1,1,Draft,1610612751,New Jersey,Nets,NJN,Syracuse,College/University,1
6067,56,Gary Payton,1990,1,2,2,Draft,1610612760,Seattle,SuperSonics,SEA,Oregon State,College/University,1
6068,51,Mahmoud Abdul-Rauf,1990,1,3,3,Draft,1610612743,Denver,Nuggets,DEN,Louisiana State,College/University,1
6069,192,Dennis Scott,1990,1,4,4,Draft,1610612753,Orlando,Magic,ORL,Georgia Tech,College/University,1
6070,383,Kendall Gill,1990,1,5,5,Draft,1610612766,Charlotte,Hornets,CHH,Illinois,College/University,1
6071,280,Felton Spencer,1990,1,6,6,Draft,1610612750,Minnesota,Timberwolves,MIN,Louisville,College/University,1
6072,1489,Lionel Simmons,1990,1,7,7,Draft,1610612758,Sacramento,Kings,SAC,La Salle,College/University,1
6073,77260,Bo Kimble,1990,1,8,8,Draft,1610612746,Los Angeles,Clippers,LAC,Loyola-Marymount,College/University,1
6074,416,Willie Burton,1990,1,9,9,Draft,1610612748,Miami,Heat,MIA,Minnesota,College/University,1
6075,716,Rumeal Robinson,1990,1,10,10,Draft,1610612737,Atlanta,Hawks,ATL,Michigan,College/University,1
6076,238,Tyrone Hill,1990,1,11,11,Draft,1610612744,Golden State,Warriors,GOS,Xavier,College/University,1
6077,77251,Alec Kessler,1990,1,12,12,Draft,1610612745,Houston,Rockets,HOU,Georgia,College/University,1
6078,919,Loy Vaught,1990,1,13,13,Draft,1610612746,Los Angeles,Clippers,LAC,Michigan,College/University,1
6079,77496,Travis Mays,1990,1,14,14,Draft,1610612758,Sacramento,Kings,SAC,Texas,College/University,1
6080,77114,Dave Jamerson,1990,1,15,15,Draft,1610612748,Miami,Heat,MIA,Ohio,College/University,1
6081,371,Terry Mills,1990,1,16,16,Draft,1610612749,Milwaukee,Bucks,MIL,Michigan,College/University,1
6082,1054,Jerrod Mustaf,1990,1,17,17,Draft,1610612752,New York,Knicks,NYK,Maryland,College/University,1
6083,190,Duane Causwell,1990,1,18,18,Draft,1610612758,Sacramento,Kings,SAC,Temple,College/University,1
6084,244,Dee Brown,1990,1,19,19,Draft,1610612738,Boston,Celtics,BOS,Jacksonville,College/University,1
6085,76821,Gerald Glass,1990,1,20,20,Draft,1610612750,Minnesota,Timberwolves,MIN,Mississippi,College/University,1
6086,420,Jayson Williams,1990,1,21,21,Draft,1610612756,Phoenix,Suns,PHX,St. John's (NY),College/University,1
6087,76801,Tate George,1990,1,22,22,Draft,1610612751,New Jersey,Nets,NJN,Connecticut,College/University,1
6088,41,Anthony Bonner,1990,1,23,23,Draft,1610612758,Sacramento,Kings,SAC,Saint Louis,College/University,1
6089,368,Dwayne Schintzius,1990,1,24,24,Draft,1610612759,San Antonio,Spurs,SAN,Florida,College/University,1
6090,76001,Alaa Abdelnaby,1990,1,25,25,Draft,1610612757,Portland,Trail Blazers,POR,Duke,College/University,1
6091,76183,Lance Blanks,1990,1,26,26,Draft,1610612765,Detroit,Pistons,DET,Texas,College/University,1
6092,922,Elden Campbell,1990,1,27,27,Draft,1610612747,Los Angeles,Lakers,LAL,Clemson,College/University,1
6093,77129,Les Jepsen,1990,2,1,28,Draft,1610612744,Golden State,Warriors,GOS,Iowa,College/University,1
6094,389,Toni Kukoc,1990,2,2,29,Draft,1610612741,Chicago,Bulls,CHI,Universo Treviso Basket (Italy),Other Team/Club,1
6095,61,Carl Herrera,1990,2,3,30,Draft,1610612748,Miami,Heat,MIA,Houston,College/University,1
6096,77286,Negele Knight,1990,2,4,31,Draft,1610612756,Phoenix,Suns,PHX,Dayton,College/University,0
6097,1680,Brian Oliver,1990,2,5,32,Draft,1610612755,Philadelphia,76ers,PHL,Georgia Tech,College/University,1
6098,77794,Walter Palmer,1990,2,6,33,Draft,1610612762,Utah,Jazz,UTH,Dartmouth,College/University,1
6099,340,Kevin Pritchard,1990,2,7,34,Draft,1610612744,Golden State,Warriors,GOS,Kansas,College/University,1
6100,323,Greg Foster,1990,2,8,35,Draft,1610612764,Washington,Bullets,WAS,Texas-El Paso,College/University,1
6101,1027,Trevor Wilson,1990,2,9,36,Draft,1610612737,Atlanta,Hawks,ATL,California-Los Angeles,College/University,1
6102,76672,A.J. English,1990,2,10,37,Draft,1610612764,Washington,Bullets,WAS,Virginia Union,College/University,1
6103,146,Jud Buechler,1990,2,11,38,Draft,1610612760,Seattle,SuperSonics,SEA,Arizona,College/University,1
6104,88,Steve Scheffler,1990,2,12,39,Draft,1610612766,Charlotte,Hornets,CHH,Purdue,College/University,1
6105,902,Bimbo Coles,1990,2,13,40,Draft,1610612758,Sacramento,Kings,SAC,Virginia Tech,College/University,1
6106,76097,Stephen Bardo,1990,2,14,41,Draft,1610612737,Atlanta,Hawks,ATL,Illinois,College/University,1
6107,77386,Marcus Liberty,1990,2,15,42,Draft,1610612743,Denver,Nuggets,DEN,Illinois,College/University,1
6108,763,Tony Massenburg,1990,2,16,43,Draft,1610612759,San Antonio,Spurs,SAN,Maryland,College/University,1
6109,1667,Steve Henson,1990,2,17,44,Draft,1610612749,Milwaukee,Bucks,MIL,Kansas State,College/University,1
6110,213,Antonio Davis,1990,2,18,45,Draft,1610612754,Indiana,Pacers,IND,Texas-El Paso,College/University,1
6111,78555,Kenny Williams,1990,2,19,46,Draft,1610612754,Indiana,Pacers,IND,Elizabeth City State,College/University,1
6112,400,Derek Strong,1990,2,20,47,Draft,1610612755,Philadelphia,76ers,PHL,Xavier,College/University,1
6113,76,Cedric Ceballos,1990,2,21,48,Draft,1610612756,Phoenix,Suns,PHX,Cal State-Fullerton,College/University,1
6114,83584,Phil Henderson,1990,2,22,49,Draft,1610612742,Dallas,Mavericks,DAL,Duke,College/University,0
6115,76079,Milos Babic,1990,2,23,50,Draft,1610612756,Phoenix,Suns,PHX,Tennessee Tech,College/University,1
6116,380,Tony Smith,1990,2,24,51,Draft,1610612747,Los Angeles,Lakers,LAL,Marquette,College/University,1
6117,474,Stefano Rusconi,1990,2,25,52,Draft,1610612739,Cleveland,Cavaliers,CLE,Pallacanestro Varese (Italy),Other Team/Club,1
6118,83583,Abdul Shamsid-Deen,1990,2,26,53,Draft,1610612760,Seattle,SuperSonics,SEA,Providence,College/University,0
6119,925,Sean Higgins,1990,2,27,54,Draft,1610612759,San Antonio,Spurs,SAN,Michigan,College/University,1
6120,913,Larry Johnson,1991,1,1,1,Draft,1610612766,Charlotte,Hornets,CHH,Nevada-Las Vegas,College/University,1
6121,72,Kenny Anderson,1991,1,2,2,Draft,1610612751,New Jersey,Nets,NJN,Georgia Tech,College/University,1
6122,182,Billy Owens,1991,1,3,3,Draft,1610612758,Sacramento,Kings,SAC,Syracuse,College/University,1
6123,87,Dikembe Mutombo,1991,1,4,4,Draft,1610612743,Denver,Nuggets,DEN,Georgetown,College/University,1
6124,120,Steven Smith,1991,1,5,5,Draft,1610612748,Miami,Heat,MIA,Michigan State,College/University,1
6125,475,Doug Smith,1991,1,6,6,Draft,1610612742,Dallas,Mavericks,DAL,Missouri,College/University,1
6126,26,Luc Longley,1991,1,7,7,Draft,1610612750,Minnesota,Timberwolves,MIN,New Mexico,College/University,1
6127,1855,Mark Macon,1991,1,8,8,Draft,1610612743,Denver,Nuggets,DEN,Temple,College/University,1
6128,278,Stacey Augmon,1991,1,9,9,Draft,1610612737,Atlanta,Hawks,ATL,Nevada-Las Vegas,College/University,1
6129,183,Bison Dele,1991,1,10,10,Draft,1610612753,Orlando,Magic,ORL,Arizona,College/University,1
6130,210,Terrell Brandon,1991,1,11,11,Draft,1610612739,Cleveland,Cavaliers,CLE,Oregon,College/University,1
6131,21,Greg Anthony,1991,1,12,12,Draft,1610612752,New York,Knicks,NYK,Nevada-Las Vegas,College/University,1
6132,905,Dale Davis,1991,1,13,13,Draft,1610612754,Indiana,Pacers,IND,Clemson,College/University,1
6133,1101,Rich King,1991,1,14,14,Draft,1610612760,Seattle,SuperSonics,SEA,Nebraska,College/University,1
6134,138,Anthony Avent,1991,1,15,15,Draft,1610612737,Atlanta,Hawks,ATL,Seton Hall,College/University,1
